,precision,recall,f1-score,support
Camera,0.9256410256410257,0.989041095890411,0.9562913907284768,365.0
Light_T1,0.08403361344537816,0.08264462809917356,0.08333333333333333,363.0
Light_XM,0.4916387959866221,0.7967479674796748,0.6080661840744571,369.0
Sensor,0.0782608695652174,0.024725274725274724,0.037578288100208766,364.0
Socket,0.9973474801061007,1.0,0.99867197875166,376.0
accuracy,0.5824714207947741,0.5824714207947741,0.5824714207947741,0.5824714207947741
macro avg,0.5153843569488687,0.5786317932389068,0.5367882349976272,1837.0
weighted avg,0.5189262388679059,0.5824714207947741,0.5404746545555084,1837.0
