,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,259,1,49,90,0
Light_T1,4,8,284,98,0
Light_XM,0,0,334,61,0
Sensor,1,1,71,332,0
Socket,0,0,0,0,395
