,precision,recall,f1-score,support
Camera,0.8853658536585366,0.9945205479452055,0.9367741935483871,365.0
Light_T1,0.14681440443213298,0.14600550964187328,0.1464088397790055,363.0
Light_XM,0.48580968280467446,0.7886178861788617,0.6012396694214877,369.0
Sensor,0.2,0.04945054945054945,0.07929515418502203,364.0
Socket,0.9973474801061007,1.0,0.99867197875166,376.0
accuracy,0.5993467610234078,0.5993467610234078,0.5993467610234078,0.5993467610234078
macro avg,0.5430674842002889,0.595718898643298,0.5524779671371125,1837.0
weighted avg,0.5462812144088454,0.5993467610234078,0.5559556492299627,1837.0
