,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,339,0,1,22,0
Light_T1,1,118,130,114,0
Light_XM,1,3,312,49,0
Sensor,0,340,0,23,0
Socket,0,0,0,0,363
