,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,183,18,9,180,0
Light_T1,0,124,40,201,0
Light_XM,0,3,27,338,0
Sensor,1,0,0,361,0
Socket,0,0,0,0,368
