,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,354,0,0,8,0
Light_T1,251,31,6,75,0
Light_XM,195,4,102,64,0
Sensor,96,0,5,262,0
Socket,0,0,0,0,363
