,precision,recall,f1-score,support
Camera,1.0,1.0,1.0,110.0
Light_T1,0.990909090909091,1.0,0.9954337899543378,109.0
Light_XM,0.9203539823008849,0.9369369369369369,0.9285714285714286,111.0
Sensor,0.9252336448598131,0.908256880733945,0.9166666666666666,109.0
Socket,1.0,0.9911504424778761,0.9955555555555555,113.0
accuracy,0.967391304347826,0.967391304347826,0.967391304347826,0.967391304347826
macro avg,0.9672993436139578,0.9672688520297517,0.9672454881495977,552.0
weighted avg,0.9674254533228418,0.967391304347826,0.9673698480451012,552.0
