,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,285,11,42,25,0
Light_T1,3,89,158,115,0
Light_XM,3,42,309,9,0
Sensor,2,71,27,262,0
Socket,0,0,0,0,363
