,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,367,0,9,22,0
Light_T1,4,0,332,60,0
Light_XM,0,0,358,36,0
Sensor,0,0,66,333,0
Socket,0,0,0,0,406
