feature,importance
rssi_max,2281
rssi_std,1698
len_max,1649
interarrival_max,1568
rssi_p50,1491
rssi_min,1348
rssi_p10,1136
rssi_p90,1120
interarrival_p75,917
retry_ratio,897
subwin_packet_cv,897
down_len_std,885
interarrival_p95,871
burst_count,836
interarrival_p90,795
rssi_mean,789
len_p10,780
interarrival_std,690
len_p95,660
down_ia_std,632
interarrival_p50,586
interarrival_p25,571
long_gap_ratio,568
down_ia_mean,536
len_p75,524
len_range,511
interarrival_cv,509
burst_size_mean,508
len_iqr,504
down_packet_ratio,493
len_mean,462
burst_packet_ratio,458
subtype_8_ratio,447
len_cv,445
len_p25,432
interarrival_p10,430
len_p90,399
interarrival_mean,397
down_len_mean,358
len_std,346
down_len_p50,345
other_packet_ratio,343
burst_size_std,333
interarrival_iqr,332
up_packet_ratio,293
byte_count,283
interarrival_min,279
len_p50,268
subwin_packet_std,263
subtype_0_ratio,224
unique_sa_count,210
len_min,190
subwin_byte_std,182
unique_da_count,163
packet_count,158
len_up_down_diff,147
burst_size_min,146
subwin_packet_max,109
subwin_byte_max,108
burst_size_max,98
subtype_4_ratio,83
null_data_ratio,79
active_subwin_count,67
up_len_mean,30
subwin_byte_min,22
up_ia_std,16
data_ratio,4
mgmt_ratio,3
up_down_ratio,2
ctrl_ratio,0
subtype_7_ratio,0
subtype_6_ratio,0
subtype_5_ratio,0
subtype_3_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_12_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
burst_packet_fraction,0
up_len_std,0
up_len_p50,0
bssid_known,0
side_packet_ratio,0
subwin_packet_mean,0
up_ia_mean,0
subwin_byte_mean,0
subwin_packet_min,0
