,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,341,22,2,0,0
Light_T1,1,30,232,100,0
Light_XM,50,57,262,0,0
Sensor,32,205,122,5,0
Socket,3,0,0,0,373
