,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,363,2,0,0,0
Light_T1,2,204,89,68,0
Light_XM,5,96,267,1,0
Sensor,11,232,41,79,1
Socket,0,0,0,0,376
