,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,308,12,27,16,0
Light_T1,3,118,171,73,0
Light_XM,3,6,265,89,0
Sensor,4,179,25,154,0
Socket,0,0,0,0,363
