,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,359,1,0,2,0
Light_T1,3,155,125,80,0
Light_XM,2,47,299,17,0
Sensor,3,25,24,311,0
Socket,0,0,0,0,363
