,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,161,13,89,100,0
Light_T1,2,53,154,156,0
Light_XM,1,9,334,19,0
Sensor,4,12,34,312,0
Socket,0,0,0,0,363
