,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,382,5,1,2,0
Light_T1,1,258,32,74,0
Light_XM,1,164,182,21,0
Sensor,2,9,3,348,0
Socket,0,0,0,0,368
