,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,310,49,12,28,0
Light_T1,1,260,98,35,0
Light_XM,2,53,304,36,0
Sensor,0,43,45,317,0
Socket,0,0,0,0,395
