,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,338,5,20,0,0
Light_T1,93,152,120,0,0
Light_XM,1,104,258,0,0
Sensor,7,314,41,0,0
Socket,0,0,0,0,363
