,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,0,0,127,271,0
Light_T1,0,0,196,200,0
Light_XM,0,0,279,115,0
Sensor,0,0,21,378,0
Socket,0,0,0,0,406
