window_start,window_id,round,oof_rf_Camera,oof_rf_Light_T1,oof_rf_Light_XM,oof_rf_Sensor,oof_rf_Socket,oof_xgboost_Camera,oof_xgboost_Light_T1,oof_xgboost_Light_XM,oof_xgboost_Sensor,oof_xgboost_Socket,oof_lightgbm_Camera,oof_lightgbm_Light_T1,oof_lightgbm_Light_XM,oof_lightgbm_Sensor,oof_lightgbm_Socket,true_label
3010.2268064022064,301,R6,0.066,0.348,0.486,0.1,0.0,0.0006912493845447898,0.042181432247161865,0.9548635482788086,0.0014287364901974797,0.0008350645075552166,6.269946228027439e-07,0.0012792922607798025,0.9987184128154288,4.868815713888835e-07,1.1810475970761408e-06,Light_T1
2660.3669369220734,266,R6,0.008,0.554,0.31,0.128,0.0,0.00015834650548640639,0.9909223914146423,0.007931265980005264,0.0006834185332991183,0.000304621848044917,7.439977337451438e-07,0.9999634291766631,3.01496939310572e-05,3.64108678611654e-06,2.0360448859083596e-06,Light_XM
1750.450618982315,175,R6,0.02,0.476,0.438,0.066,0.0,0.00014047735021449625,0.7646403908729553,0.2343241572380066,0.0005825692787766457,0.0003124192007817328,4.368859151286455e-07,0.8746215604488423,0.12537551862958382,8.888945452884866e-07,1.5951411135262676e-06,Light_T1
1481.4882385730743,148,R6,0.012,0.212,0.558,0.218,0.0,0.0007552114548161626,0.023175638169050217,0.9667112827301025,0.008203018456697464,0.0011548383627086878,1.8504173865928637e-05,0.0004841284381370758,0.9991177811002648,0.0003427425023909089,3.684378534120221e-05,Light_T1
260.265331029892,26,R6,0.0,0.84,0.14,0.02,0.0,0.00010709421621868387,0.9977169036865234,0.000859968364238739,0.0011429431615397334,0.00017311637930106372,4.834398870281634e-08,0.9999994336492967,3.852886866131539e-08,3.7968456973312224e-07,9.979327610743517e-08,Light_T1
1670.2707211971283,167,R6,0.056,0.244,0.578,0.12,0.002,0.0012783464044332504,0.028128040954470634,0.9566847681999207,0.01226386521011591,0.001645002281293273,9.283769740961746e-07,7.690351853447949e-06,0.9999773264057948,1.1927588892649864e-05,2.1272764849702455e-06,Light_XM
410.41234278678894,41,R6,0.222,0.354,0.118,0.3,0.006,0.06836777180433273,0.36890721321105957,0.03471333160996437,0.5166035294532776,0.011408181861042976,0.004438994968736892,0.7449314951460816,0.0029934294445734255,0.24602536115935675,0.0016107192812512975,Light_T1
1610.0349717140198,161,R6,0.018,0.194,0.688,0.1,0.0,0.00042108335765078664,0.003713365877047181,0.9947301149368286,0.0008797813788987696,0.00025561024085618556,3.7032685840850335e-08,1.7505931571924892e-05,0.9999821534655594,2.621771448595693e-07,4.139303816288411e-08,Light_XM
1070.6686384677887,107,R6,0.004,0.632,0.288,0.076,0.0,0.0006575869047082961,0.6388046145439148,0.35547682642936707,0.0025357892736792564,0.0025251854676753283,1.1117130463492505e-05,0.944142811237335,0.05576197051755994,2.4107170281818432e-05,5.999394435979826e-05,Light_XM
1870.35537815094,187,R6,0.064,0.358,0.162,0.414,0.002,0.012047027237713337,0.6407757997512817,0.03678969293832779,0.30659493803977966,0.0037925010547041893,0.00016484211909375965,0.9244677243254793,0.0030708879400750105,0.072143882195855,0.00015266341949695105,Light_T1
3362.82798743248,336,R6,0.09,0.528,0.28,0.102,0.0,0.0008716342272236943,0.9664232730865479,0.0319533497095108,0.00021735377958975732,0.000534361694008112,3.157338632633986e-05,0.9975526333646023,0.002407804955707606,8.820607462062452e-07,7.106232617598867e-06,Light_T1
1761.7675304412842,176,R6,0.018,0.648,0.306,0.028,0.0,0.00010889746044995263,0.9684765934944153,0.03097110614180565,0.00023882949608378112,0.0002046201698249206,1.7752316970081732e-07,0.9993159526667802,0.0006830252555773024,1.1368653255117915e-07,7.308679401756824e-07,Light_T1
2662.021950244904,266,R6,0.99,0.0,0.002,0.008,0.0,0.9998325109481812,7.650030602235347e-05,3.3138236176455393e-05,3.0148201403790154e-05,2.7661744752549566e-05,0.999999969563736,1.3543624323894379e-08,4.329289608772004e-09,8.870567320059975e-09,3.692782674575487e-09,Camera
4063.4077653884888,406,R6,0.006,0.298,0.618,0.078,0.0,0.00038901911466382444,0.020516639575362206,0.9517799615859985,0.02662593312561512,0.0006884640897624195,4.183895463056034e-06,0.0018290520736151585,0.994581587943293,0.003572751457628383,1.2424630000178609e-05,Sensor
992.9578146934508,99,R6,0.08,0.036,0.09,0.794,0.0,0.0005665192729793489,0.0005182093009352684,0.0006082096952013671,0.9981842637062073,0.00012278354552108794,8.078195821269769e-07,8.903944737826453e-08,2.8040546141097145e-07,0.9999987714148455,5.1320663837279524e-08,Sensor
1881.8874304294584,188,R6,0.006,0.2,0.598,0.196,0.0,0.00015758910740260035,0.010124461725354195,0.9777151346206665,0.011713060550391674,0.00028980066417716444,3.3125570320051837e-07,0.0018524793779102356,0.9979503875267186,0.00019580543021133863,9.964094564344808e-07,Light_XM
1093.1799867153168,109,R6,0.0,0.0,0.0,0.0,1.0,0.0004835824074689299,6.02562831772957e-05,0.000209824662306346,0.0001853158901212737,0.9990610480308533,4.829808772469136e-07,1.3045973328227143e-08,4.615514638138328e-08,2.7097490039124506e-08,0.999999430720513,Socket
1341.3452854156494,134,R6,0.022,0.706,0.132,0.136,0.004,1.8890894352807663e-05,0.999642014503479,0.0002344131062272936,5.6351451348746195e-05,4.834962237509899e-05,1.820727816831219e-09,0.9999999503411805,4.055106609669538e-08,1.896751824375221e-09,5.390273772047155e-09,Light_T1
953.6281559467316,95,R6,0.0,0.0,0.0,0.0,1.0,0.0008962454157881439,4.898789484286681e-05,0.00019128262647427619,0.00015442498261108994,0.9987090826034546,9.724429717020058e-07,7.237359723459768e-10,4.036666690850078e-08,8.382393065044295e-09,0.9999989780842322,Socket
