,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,351,22,11,15,0
Light_T1,5,277,74,38,0
Light_XM,4,85,272,34,0
Sensor,5,50,46,304,0
Socket,0,0,0,0,395
