feature,importance
rssi_max,3501
len_max,1696
interarrival_max,1672
rssi_p50,1407
rssi_p90,1334
rssi_min,1306
rssi_std,1300
down_len_std,1144
subwin_packet_cv,1089
len_p10,1081
retry_ratio,1052
rssi_p10,1017
interarrival_p75,995
interarrival_p95,954
interarrival_p90,892
interarrival_p50,848
burst_count,818
burst_size_mean,791
len_p90,765
len_cv,743
len_range,730
len_iqr,713
long_gap_ratio,707
down_ia_std,678
interarrival_mean,659
rssi_mean,612
down_ia_mean,608
down_packet_ratio,573
interarrival_p25,554
len_p95,546
interarrival_cv,521
subtype_8_ratio,511
len_p75,507
interarrival_min,501
interarrival_iqr,483
down_len_mean,475
len_p25,464
len_std,463
burst_packet_ratio,452
interarrival_p10,419
interarrival_std,403
byte_count,397
other_packet_ratio,359
burst_size_std,343
len_mean,340
subwin_packet_std,337
packet_count,333
up_packet_ratio,329
down_len_p50,295
subtype_0_ratio,276
len_min,275
len_p50,274
subtype_4_ratio,263
subwin_byte_std,237
unique_da_count,220
unique_sa_count,211
len_up_down_diff,201
burst_size_min,185
null_data_ratio,155
active_subwin_count,140
subwin_byte_max,140
subwin_packet_max,82
burst_size_max,74
data_ratio,61
mgmt_ratio,47
subwin_byte_min,32
up_len_mean,29
up_down_ratio,3
up_ia_std,1
subwin_packet_min,1
up_ia_mean,1
ctrl_ratio,0
subtype_5_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
