,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,356,33,1,0,0
Light_T1,0,277,75,13,0
Light_XM,5,69,282,12,0
Sensor,22,153,37,150,0
Socket,0,0,0,0,368
