,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,336,13,11,3,0
Light_T1,18,186,119,42,0
Light_XM,4,112,245,2,0
Sensor,9,244,13,96,0
Socket,0,0,0,0,363
