,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,348,0,1,13,0
Light_T1,0,193,95,75,0
Light_XM,3,8,317,37,0
Sensor,0,61,16,286,0
Socket,0,0,0,0,363
