,precision,recall,f1-score,support
Camera,0.991044776119403,0.991044776119403,0.991044776119403,335.0
Light_T1,0.8898550724637682,0.9388379204892966,0.9136904761904762,327.0
Light_XM,0.934375,0.9033232628398792,0.9185867895545314,331.0
Sensor,0.934375,0.9143730886850153,0.9242658423493045,327.0
Socket,1.0,1.0,1.0,332.0
accuracy,0.9497578692493946,0.9497578692493946,0.9497578692493946,0.9497578692493946
macro avg,0.9499299697166343,0.9495158096267188,0.949517576842743,1652.0
weighted avg,0.9502429532056006,0.9497578692493946,0.949796575971585,1652.0
