,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,362,3,0,0,0
Light_T1,1,185,38,139,0
Light_XM,5,124,238,2,0
Sensor,6,127,51,179,1
Socket,0,0,0,0,376
