,precision,recall,f1-score,support
Camera,0.997134670487106,0.8923076923076924,0.9418132611637348,390.0
Light_T1,0.41150442477876104,0.7643835616438356,0.5349952061361457,365.0
Light_XM,0.0,0.0,0.0,368.0
Sensor,0.7274774774774775,0.8922651933701657,0.8014888337468983,362.0
Socket,1.0,1.0,1.0,368.0
accuracy,0.7112790070156503,0.7112790070156503,0.7112790070156503,0.7112790070156503
macro avg,0.627223314548669,0.7097912894643388,0.6556594602093557,1853.0
weighted avg,0.6316397643718651,0.7112790070156503,0.658780021538007,1853.0
