,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,77,283,0,3,0
Light_T1,0,346,0,19,0
Light_XM,0,289,73,1,0
Sensor,1,250,3,108,0
Socket,0,0,0,0,363
