,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,386,1,2,9,0
Light_T1,1,293,64,38,0
Light_XM,1,56,275,62,0
Sensor,2,22,20,355,0
Socket,0,0,0,0,406
