,precision,recall,f1-score,support
Camera,0.6013986013986014,0.7889908256880734,0.6825396825396826,109.0
Light_T1,0.46774193548387094,0.26605504587155965,0.3391812865497076,109.0
Light_XM,0.5032258064516129,0.7155963302752294,0.5909090909090909,109.0
Sensor,0.825,0.6055045871559633,0.6984126984126984,109.0
Socket,0.9714285714285714,0.9357798165137615,0.9532710280373832,109.0
accuracy,0.6623853211009174,0.6623853211009174,0.6623853211009174,0.6623853211009174
macro avg,0.6737589829525313,0.6623853211009175,0.6528627572897125,545.0
weighted avg,0.6737589829525313,0.6623853211009174,0.6528627572897125,545.0
