,precision,recall,f1-score,support
Camera,0.9914285714285714,0.8897435897435897,0.9378378378378378,390.0
Light_T1,0.42592592592592593,0.7561643835616438,0.5449160908193484,365.0
Light_XM,0.34375,0.029891304347826088,0.055,368.0
Sensor,0.7120879120879121,0.8950276243093923,0.7931456548347613,362.0
Socket,1.0,1.0,1.0,368.0
accuracy,0.7155963302752294,0.7155963302752294,0.7155963302752294,0.7155963302752294
macro avg,0.6946384818884819,0.7141653803924904,0.6661799166983895,1853.0
weighted avg,0.6985407069594872,0.7155963302752294,0.6691904246929318,1853.0
