,precision,recall,f1-score,support
Camera,0.9972972972972973,0.9271356783919598,0.9609375,398.0
Light_T1,0.6651480637813212,0.7373737373737373,0.6994011976047905,396.0
Light_XM,0.656319290465632,0.751269035532995,0.7005917159763314,394.0
Sensor,0.7951070336391437,0.6516290726817042,0.7162534435261708,399.0
Socket,1.0,1.0,1.0,406.0
accuracy,0.814350225790266,0.814350225790266,0.814350225790266,0.814350225790266
macro avg,0.8227743370366788,0.8134815047960793,0.8154367714214587,1993.0
weighted avg,0.8239641065966908,0.814350225790266,0.8164747914265498,1993.0
