,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,353,12,0,0,0
Light_T1,0,185,141,37,0
Light_XM,2,320,43,4,0
Sensor,3,199,1,160,1
Socket,0,0,0,0,376
