,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,363,2,0,0,0
Light_T1,2,144,190,27,0
Light_XM,16,317,35,1,0
Sensor,7,214,1,141,1
Socket,0,0,0,0,376
