,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,338,0,0,25,0
Light_T1,259,5,2,99,0
Light_XM,52,22,210,79,0
Sensor,51,1,10,300,0
Socket,0,0,0,0,363
