,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,354,0,0,8,0
Light_T1,1,236,59,67,0
Light_XM,2,36,314,13,0
Sensor,1,12,31,319,0
Socket,0,0,0,0,363
