,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,356,0,1,5,0
Light_T1,2,44,116,201,0
Light_XM,1,1,313,50,0
Sensor,1,205,0,157,0
Socket,0,0,0,0,363
