,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,376,7,0,7,0
Light_T1,1,270,22,72,0
Light_XM,0,158,185,25,0
Sensor,1,14,3,344,0
Socket,0,0,0,0,368
