,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,180,4,83,96,0
Light_T1,1,33,147,184,0
Light_XM,2,8,330,23,0
Sensor,6,12,37,307,0
Socket,0,0,0,0,363
