,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,344,23,1,31,0
Light_T1,3,180,111,100,0
Light_XM,3,84,253,55,0
Sensor,4,45,20,336,0
Socket,0,0,0,0,395
