,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,278,53,0,68,0
Light_T1,5,30,212,147,0
Light_XM,13,32,306,44,0
Sensor,29,50,76,250,0
Socket,0,0,0,0,395
