,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,365,0,23,10,0
Light_T1,1,0,376,19,0
Light_XM,0,0,382,12,0
Sensor,0,0,176,223,0
Socket,0,0,0,0,406
