feature,importance
up_down_ratio,0.3025236
up_packet_ratio,0.20225428
rssi_min,0.07296431
rssi_max,0.04025659
len_max,0.033809964
rssi_p50,0.022573031
len_p10,0.021474775
subtype_8_ratio,0.02144677
rssi_p10,0.020826403
subtype_4_ratio,0.02064954
interarrival_std,0.013159549
rssi_p90,0.010806823
len_p50,0.010770376
len_p95,0.010401823
len_std,0.009459046
subwin_byte_std,0.009263014
rssi_mean,0.009246768
interarrival_p75,0.0074427966
len_iqr,0.006965153
down_len_std,0.006205453
interarrival_p90,0.0059255967
interarrival_p95,0.0059212977
len_range,0.0058840252
len_mean,0.0058136815
burst_count,0.0056581753
len_up_down_diff,0.005609968
rssi_std,0.0054179933
down_len_p50,0.005169077
len_p25,0.004737128
other_packet_ratio,0.004266914
down_len_mean,0.004097213
subtype_0_ratio,0.0039686807
byte_count,0.0039281463
interarrival_max,0.0038558925
interarrival_mean,0.003539281
len_min,0.0035278918
subwin_packet_mean,0.0034707189
packet_count,0.0034403033
interarrival_cv,0.0033941017
interarrival_min,0.0033104399
subwin_byte_mean,0.0032343722
subwin_byte_min,0.0032306311
burst_size_min,0.0030989395
unique_da_count,0.0028715376
interarrival_p25,0.0028115644
down_ia_std,0.0027101173
long_gap_ratio,0.002702161
up_ia_std,0.0024037845
down_packet_ratio,0.0023540063
unique_sa_count,0.0022532095
len_p90,0.0021455323
subwin_packet_std,0.0021419646
interarrival_iqr,0.001953612
qos_data_ratio,0.0018506346
len_p75,0.0016824455
interarrival_p50,0.0016360288
len_cv,0.0016151626
burst_size_max,0.0014791497
burst_size_std,0.0014309498
retry_ratio,0.0014115281
subwin_byte_max,0.0013806922
active_subwin_count,0.001321973
down_ia_mean,0.0012061172
burst_packet_ratio,0.0011986163
interarrival_p10,0.00111832
burst_size_mean,0.0010763503
subwin_packet_cv,0.0010239828
subwin_packet_max,0.00097208965
data_ratio,0.0009347964
null_data_ratio,0.0006947801
burst_packet_fraction,0.0006182754
mgmt_ratio,0.0
ctrl_ratio,0.0
subtype_6_ratio,0.0
rssi_missing_ratio,0.0
subtype_1_ratio,0.0
subtype_2_ratio,0.0
subtype_3_ratio,0.0
subtype_14_ratio,0.0
subtype_13_ratio,0.0
subtype_15_ratio,0.0
subtype_7_ratio,0.0
subtype_9_ratio,0.0
subtype_10_ratio,0.0
subtype_11_ratio,0.0
subtype_12_ratio,0.0
subtype_5_ratio,0.0
up_len_std,0.0
bssid_known,0.0
up_len_mean,0.0
side_packet_ratio,0.0
up_len_p50,0.0
up_ia_mean,0.0
subwin_packet_min,0.0
