feature,importance
rssi_max,3865
rssi_std,2710
rssi_p90,2606
len_max,2346
rssi_min,2285
interarrival_max,2125
rssi_p50,1939
rssi_p10,1765
burst_count,1679
subwin_packet_cv,1495
other_packet_ratio,1355
rssi_mean,1355
down_len_std,1355
len_p10,1316
down_packet_ratio,1298
retry_ratio,1273
down_ia_std,1151
len_cv,1046
len_p95,999
interarrival_p95,958
interarrival_p25,924
interarrival_p50,902
subtype_8_ratio,894
len_iqr,844
interarrival_p90,810
interarrival_p75,786
long_gap_ratio,773
len_range,748
len_min,735
down_ia_mean,727
down_len_mean,723
interarrival_cv,720
len_p90,688
interarrival_std,666
len_std,659
subtype_0_ratio,628
byte_count,626
burst_packet_ratio,623
len_p25,622
burst_size_std,580
interarrival_mean,569
interarrival_min,568
len_mean,562
unique_da_count,533
interarrival_p10,533
packet_count,532
subwin_packet_std,530
len_p75,466
down_len_p50,461
interarrival_iqr,435
len_p50,405
up_packet_ratio,400
burst_size_mean,397
len_up_down_diff,364
unique_sa_count,340
subwin_byte_max,328
subwin_byte_std,314
burst_size_min,287
subwin_packet_max,237
burst_size_max,233
null_data_ratio,228
subtype_4_ratio,172
active_subwin_count,120
subwin_byte_min,77
data_ratio,67
subtype_5_ratio,59
mgmt_ratio,36
subwin_packet_min,30
up_len_mean,24
up_ia_std,17
up_down_ratio,7
up_ia_mean,3
ctrl_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
