,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,340,20,0,2,0
Light_T1,1,358,2,2,0
Light_XM,0,225,139,1,0
Sensor,0,3,42,318,0
Socket,0,0,0,0,363
