,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,209,94,47,13,0
Light_T1,3,215,147,0,0
Light_XM,0,119,244,0,0
Sensor,2,333,27,0,0
Socket,0,0,0,0,363
