,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,206,0,87,70,0
Light_T1,6,1,186,172,0
Light_XM,0,3,338,22,0
Sensor,2,5,23,332,0
Socket,0,0,0,0,363
