,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,257,101,0,41,0
Light_T1,1,356,0,37,0
Light_XM,0,362,0,33,0
Sensor,3,127,0,275,0
Socket,0,0,0,0,395
