,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,0,0,164,235,0
Light_T1,0,0,144,250,0
Light_XM,0,0,249,146,0
Sensor,0,0,28,377,0
Socket,0,0,0,0,395
