,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,366,16,0,8,0
Light_T1,0,312,11,42,0
Light_XM,2,336,26,4,0
Sensor,2,167,4,189,0
Socket,0,0,0,0,368
